smiles,group,LogS
ClC(Cl)(Cl)C(Cl)=C(Cl)Cl,training,-4.165
Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,training,-5.5159998
Brc1oc(C=O)cc1,training,-1.544
N=1c2c(cccc2)CNC=1,training,-0.72299999
Nc1[nH]c(N)c-2ncnc-2n1,training,-1.8
Clc1nc(N(CC)CC)nc(NC(C)C)n1,training,-3.7850001
Clc1nc(N(CC)CC)nc(NCC)n1,training,-4.059999899999998
O=Cc1oc(COC)cc1,training,-0.49900001
Clc1c(OC)c(C(=O)O)c(Cl)cc1,training,-1.425
Clc1c(N)c(Cl)c(C(=O)O)nc1Cl,training,-2.7490001
O=C(Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C)NC,training,-4.598
Oc1cc2Sc3c(Nc2cc1)cccc3,training,-2.575
Clc1c(OCC(=O)OC)ccc(Cl)c1,training,-2.96
Clc1c(Cl)cc(OCC(=O)OCC)c(Cl)c1,training,-4.849
Clc1c(OCC(=O)OCCCCCCCC)ccc(Cl)c1,training,-7.021999799999999
O=C(O)CCc1ccc(OC)cc1,training,-2.214
S(C(=O)N(CCC)CCC)CCC,training,-3.3540001000000004
ClC(Cl)(Cl)c1nc(Cl)ccc1,training,-3.506
O=C(NC)Nc1sc2c(n1)cccc2,training,-4.237
O=C(O)c1c(OC)c(C(=O)O)ccc1,training,-2.293
O=[N+]([O-])c1ccc(OC(=O)CC)cc1,training,-3.892
O=[N+]([O-])c1ccc(OC(=O)CCCC)cc1,training,-4.395
O=C(OCCCC)c1ccc(C(=O)OCCCC)cc1,training,-5.4670000000000005
Clc1cc(NC(=O)OC(C#C)C)ccc1,training,-2.6170001
Brc1ccc(NC(=O)N)cc1,training,-1.6339999
Oc1c2c(OC(C)(C)C3C2C=C(C)CC3)cc(CCCCC)c1,training,-2.05
Brc1c(CC)cccc1,training,-3.6700001
O=C(Nc1ccccc1)NC1C(C)CCCC1,training,-4.1110001
Clc1c(Cl)cccc1OC,training,-3.309
Clc1c(OC)c(Cl)ccc1,training,-3.102
Brc1ccc(N=C=S)cc1,training,-0.266
Clc1c(C(=O)N)c(Cl)ccc1,training,-1.8430001
S=C1N(c2ccccc2)C(=O)CN1,training,-3.2420001
NCCCCCCCCCC,training,-2.4560001
O=C(OCC)CCc1ccccc1,training,-2.9089999
S(C)c1c(C)cc(OC(=O)NC)cc1C,training,-3.921
C(CC1CCCC1)C,training,-4.7399998
O=C(N)C(O)C,training,0.94300002
O=[N+]([O-])c1c(NC)ccc([N+](=O)[O-])c1,training,-3.994
O=C(OCC)CCCCCCC(=O)OCC,training,-2.53
Clc1ccc(-c2ccc(Cl)cc2)cc1,training,-6.5560002000000015
Clc1c(Cl)ccc2c1cccc2,training,-6.1609998
Clc1c2c(Cl)cccc2ccc1,training,-5.796
Fc1ccc(C(CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)c2ccc(F)cc2)cc1,training,-4.664
O=C(O)C(C(=O)O)(CCCC)CC,training,-0.79799998
O=C(O)C(C(C(=O)O)C)(C)C,training,-0.22400001
Brc1c(Cl)cc(OP(=S)(OC)OC)c(Cl)c1,training,-6.086
Clc1c(S(=O)(=O)N)cc2C(=O)N(C3CCCCC3)Cc2c1,training,-4.3130002
Cc1c2c(C)cccc2c(C)cc1,training,-4.9089999
Brc1cc(N=C=S)ccc1,training,-4.085
FC12C3(C)C(C(F)CC1C1C(C)(C(O)(C(=O)CO)C(C)C1)CC2O)=CC(=O)C=C3,training,-5.6129999
Oc1c(C2CCCCC2)ccc(O)c1,training,-2.576
F[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)CCCC)(C(=O)CO)[C@@H](C)CC3C1CCC=1[C@]2(C)C=CC(=O)C=1,training,-4.71
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C(CO)C2CO,training,-3.0799999
Clc1cc(C(=O)O)cc(C(=O)O)c1,training,-2.8399999
O=C1N(C(=O)C2=C(N1)CCC2)C1CCCCC1,training,-4.592
FC(F)(F)c1cc(NC(=O)N(C)C)ccc1,training,-3.3239999
O=C(Nc1c(C)cccc1C)C1N(CCCC)CCCC1,training,-2.0799999
O=C1C(CC2C(=O)CC(C)(C)CC2=O)C(=O)CC(C)(C)C1,training,-1.591
Clc1cc2c(cc1)ccc(Cl)c2,training,-5.9219999
O=C(OCC)c1c(C)cc(C)[nH]1,training,-2.6210001
O=C(O)c1c(OC)ccc(C(=O)O)c1,training,-3.1170001
S(C(=O)N1CCCCCC1)CC,training,-2.286
O[C@H]1[C@H](C(C)C)CC[C@@H](C)C1,training,-2.5039999
O(C)c1c2c(ccc1)cccc2,training,-4.1989999000000005
OC1C(C)(C)C2CC1(C)CC2,training,-2.27
O=C1C(CCC)(CCC)C(=O)NC(=O)N1,training,-2.549
Clc1c(Cl)cc(Sc2ccc(Cl)cc2)c(Cl)c1,training,-7.033
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,training,-7.277999900000001
S=C(NN)NN,training,-1.286
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,training,-9.7030001
Nc1c2c(c(N)ccc2)ccc1,training,-2.619
O=[N+]([O-])c1c2c([N+](=O)[O-])cccc2c([N+](=O)[O-])cc1,training,-3.8180001
O=C1C(C)=CC[C@H](C(=C)C)C1,training,-2.063
S=P(S)(Oc1ccccc1)Oc1ccccc1,training,-0.071000002
FC(F)(F)c1[nH]c2ncncc2n1,training,-0.44999999
FC(F)(F)C1=Nc2[nH]cnc2C(=O)N1,training,-2.2539999
O=C(O)CCCCc1ccccc1,training,-2.4660001
Cl/C=C(\OP(=O)(OC)OC)/c1c(Cl)cc(Cl)cc1,training,-3.4070001000000003
S(P(=O)(OC)OC)CCSC(C(=O)NC)C,training,0.542
O=C(O)c1c(O)ccc2c1cccc2,training,-3.128
ClC(Cl)=C(Cl)CSC(=O)N(C(C)C)C(C)C,training,-4.882
O=C(O)C1C(C(=O)O)CCCC1,training,-1.9349999
O=C1NC2=NC=NC2=CN1,training,-1.714
O=C1N(C)C(=O)C=2N(C)C(=O)N(C)C=2N1C,training,-0.95300001
Clc1cc2OC(=O)N(CSP(=S)(OCC)OCC)c2cc1,training,-5.0809999
O=C(OCCCC)C1(O)c2c(-c3c1cccc3)cccc2,training,-3.888
Brc1cc(CO)c(O)cc1,training,-0.207
O=C(O)C(C(C)C)CC(=O)O,training,-0.40700001
O=C(NN)c1sccc1,training,-0.755
Fc1c(F)cc(F)cc1F,training,-2.306
Cc1cc2c(cc3c(c4c(cc3)cccc4)c2)cc1,training,-6.644000099999999
Cc1cc2c(cc3c4c(ccc3c2)cccc4)cc1,training,-6.816
Cc1c2c3c4c(cc2)cccc4ccc3c2c1cccc2,training,-8.522999800000001
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,training,-6.807000200000001
C(#C)CCCC#C,training,-1.747
C(#C)CCCCCC#C,training,-2.983
O=C(O)c1c[n+]([O-])ccc1,training,-1.298
P(=O)(OCCCC)(OCCCC)CC,training,-1.569
Oc1c(C)c(C)ccc1C,training,-1.9349999
Cc1c2c3c(ccc2cc2c1cccc2)cccc3,training,-6.565000099999999
ClC(Cl)(SN1C(=O)C2C(C1=O)CC=CC2)C(Cl)Cl,training,-5.3969998
O=C(Oc1cc(C)c(C)cc1)NC,training,-2.49
OCCCCCCC(C)C,training,-2.4949999
Clc1c(O)c(Cl)cc(C)c1,training,-1.42
Cc1ncnc2nccnc12,training,-0.46599999
O=C1N=Cc2nccnc2N1,training,-1.948
O=C1N=C2NC=NC=C2N=C1,training,-2.125
Clc1c(-c2c(Cl)cc(Cl)cc2)ccc(Cl)c1,training,-6.731999900000001
O=C1Sc2nc3c(nc2S1)ccc(C)c3,training,-5.369999900000002
O=C(N)c1c(OC)cccc1,training,-1.7819999
Clc1c(OP(=S)(OC)OC)ccc([N+](=O)[O-])c1,training,-4.3060002
Clc1cc2C(O)(C(=O)O)c3c(-c2cc1)cccc3,training,-4.0780001000000015
O=C1c2c(NC)ccc(NC)c2C(=O)c2c1cccc2,training,-6.856999900000001
O=C1c2c(N)ccc(N)c2C(=O)c2c(N)ccc(N)c12,training,-6.951000200000001
O=[N+]([O-])c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,training,-8.699000400000001
S(=O)(=O)(CCSP(=S)(OCC)OCC)CC,training,-2.54
[SH0](=O)(CCSP(=S)(OCC)OCC)CC,training,-1.8609999
Fc1c2c(c3c(c(C)c4c(c3)cccc4)c1)cccc2,training,-7.308000099999999
O=C(O)c1c(C(=O)c2c(O)cc(O)cc2)cccc1,training,-2.6960001
Clc1cc(C(=O)O)c([N+](=O)[O-])cc1,training,-1.319
[O-][n+]1c(C)c(C)no1,training,-0.53500003
P(=O)(OCCCC)(OCCCC)Oc1ccccc1,training,-3.4749999
Clc1cc2C(O)(C(=O)OC)c3c(-c2cc1)cccc3,training,-4.184
Clc1c(Cl)c(Cl)c(O)c(OC)c1Cl,training,-4.795000099999998
S=P(SCC(=O)N(C=O)C)(OC)OC,training,-1.995
Cc1c2c(c3c(cc2)cccc3)cc2c1cccc2,training,-7.3429999000000015
ClC(Cl)C(=O)Nc1ccccc1,training,-3.3559999
O=C1NC(=O)C=2NC(=O)C=NC=2N1,training,-3.125
O=C1NC(=O)C=2N=CC(=O)NC=2N1,training,-3.335
O=[N+]([O-])c1c(C)cc(O)cc1,training,-2.1099999
S(P(=O)(OC)OC)CCSC,training,-2.858
[SH0](=O)(CSP(=S)(OCC)OCC)CC,training,-1.538
S(=O)(=O)(CSP(=S)(OCC)OCC)CC,training,-2.5309999
ClC(Cl)(Cl)c1nc(OCC)sn1,training,-3.325
O=C(O)c1c(C)nc(C)c(C(=O)O)c1,training,-2.809
O=C(Oc1ccc(NC(=O)C)cc1)C,training,-1.908
O=C1N(C)C(=O)c2nc(C)c(C)nc2N1C,training,-1.3430001
O=C(Oc1cc(C(C)C)cc(C)c1)NC,training,-3.3529998999999995
Ic1c(O)c(C=O)cc(I)c1,training,-4.0960002
Nc1c(C)c(CC)nc(CC)n1,training,-2.355
O=[N+]([O-])c1ccc(OC(=O)CCC)cc1,training,-3.9400001
S=P(OC)(OC)Oc1ccc(C#N)cc1,training,-3.723
O=C(O)CCC(N=NC(C#N)(CCC(=O)O)C)(C#N)C,training,-2.0079999
S=P(SCN1C(=O)c2c(N=N1)cccc2)(OCC)OCC,training,-4.5170002
O=C(Oc1cc(C)cc(C)c1)NC,training,-2.5810001
O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC,training,-4.244
O=C1N(CCCCCCCCCCCC)CCC1,training,-4.670000099999998
Clc1c(Oc2ccccc2)cccc1,training,-4.7800002
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,training,-4.7729998
OCc1c(CO)c(CO)c(CO)c(CO)c1CO,training,-2.599
P(=O)(OCCCC)(OCC)OCC,training,-1.147
[n+]12c(-c3[n+](cccc3)CC1)cccc2,training,-3.4200001
P(=O)(O)(O)C(P(=O)(O)O)(O)C,training,0.52499998
O=[N+]([O-])c1c(OC(=O)C)c(C(CC)C)cc([N+](=O)[O-])c1,training,-2.108
O=C1C(=O)NC=2NC(=O)NC(=O)C=2N1,training,-4.0570002
O=C(Nc1ccc(N=Nc2c(O)ccc(C)c2)cc1)C,training,-5.3579998
BrCCCCCCCCCCC(=O)O,training,-3.6989999
Clc1cc(OC)ccc1,training,-2.783
O(C)c1c(N)c2C(=O)c3c(C(=O)c2c(N)c1)cccc3,training,-5.7459998
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CC)cc2)cc1,training,-6.2930002
Clc1c(Cl)cc(Cl)c(OP(=S)(OCC)OCC)n1,training,-5.4959998
S(C(=O)N(CC)CC)CC,training,-1.692
P(=O)(OCCCC)(CCCC)CCCC,training,-1.717
Brc1c(O)ccc(C=O)c1,training,-2.1789999
Clc1cc(-c2ccc(Cl)cc2)ccc1,training,-6.4000001
Clc1c(Cl)ccc(-c2ccccc2)c1,training,-6.3899999
O=C(OCC)C(OC(=O)C)C,training,-0.6990000000000001
S(C#N)c1ccc(N)cc1,training,-2.6010001
FC(F)(F)c1nc(N)nc2[nH]cnc12,training,-3.135
O=C(O)C(CCC(=O)O)(c1ccccc1)c1ccccc1,training,0.546
Clc1nc(NC(C)C)nc(NC)n1,training,-2.8900001
O=[N+]([O-])c1c(O)ccc(C=O)c1,training,-2.951
BrC(CCl)C,training,-1.847
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CC)CC)cc2)cc1,training,-10.399
O=[N+](OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])C)[O-],training,-2.694
O(C)c1nc(NC(C)C)nc(NC)n1,training,-1.751
O=C1N(CN2C(C)(C)C(=O)NC2=O)C(C)(C)C(=O)N1,training,-1.73
BrC=1C(=O)N(c2ccccc2)N=CC=1N,training,-3.1240001
O=C(O)C(NC)CC(C)C,training,-0.51499999
Brc1ccc(NC(=O)N(OC)C)cc1,training,-2.895
O=C1OC(C)C1,training,-0.75
C(=C)CCCC=C,training,-3.3399999
O=C(O)CNCCC#N,training,0.324
Fc1ccc(C(=O)CCCN2CCC(O)(c3ccccc3)CC2)cc1,training,-4.118
OCCCC(C)(C)C,training,-1.54
O=C(NC(C(=O)O)CC(=O)N)N,training,-0.51099998
O=CC(O)C(O)C(O)C(O)C(O)CO,training,-0.32300001
O=C1C(CC=C)(CCCC)C(=O)NC(=O)N1,training,-2.1719999
O=C(O)CCC(=O)c1ccc(OC)cc1,training,-1.063
BrC1=CC=C(O)C(=O)C=C1,training,-3.563
S(=O)(=O)(C)c1ccc(C)cc1,training,-1.988
S(=O)(=O)(Nc1ccccc1)C=C,training,-1.5
BrC1C(Br)CCC(Br)C(Br)CCC(Br)C(Br)CC1,training,-7.873000099999999
Clc1c(Cl)cccc1[N+](=O)[O-],training,-3.4879999
Oc1c(C(C)C)cccc1C,training,-1.274
O=C(O)c1oc(C(=O)O)cc1,training,-2.1930001
S=P(OP(=S)(OCCC)OCCC)(OCCC)OCCC,training,-4.1009998
O=C(O)/C(=C(/CC)\C)/CC(=O)O,training,-2.3010001
BrCC(CBr)(CO)CO,training,-0.838
Clc1ccc(OC(C(=O)O)C)cc1,training,-2.135
O=[N+]([O-])c1oc(/C=C/C=N/N2C(=O)OCC2)cc1,training,-4.4180002
O=C1c2c(C(=O)C=3SC(C#N)=C(C#N)SC1=3)cccc2,training,-6.3260002
Clc1c(Oc2c(O)cc(Cl)cc2)ccc(Cl)c1,training,-4.4619999
S=C=NCCC=C,training,-2.391
Clc1nc(N)nc(N)n1,training,-2.385
Fc1ccc(C(CCCN2CCN(CC(=O)Nc3c(C)cccc3C)CC2)c2ccc(F)cc2)cc1,training,-3.6919999
Brc1cc(C(=O)O)oc1,training,-1.1840000000000002
C(#C)CCCCCCC,training,-4.2410002
O=CC(O)C(O)C(O)C(O)CO,training,0.597
O(C)c1c(OC)c2c(cc1OC)CCC(N)C=1C2=CC=C(O)C(=O)C=1,training,-1.39
ClS(=O)(=O)C(Cl)C,training,-1.367
C(CCC(C)C)(C)(C)C,training,-5.0469999
ClC(Cl)C(=O)NC(C(O)c1ccc([N+](=O)[O-])cc1)COC(=O)CCC(=O)O,training,-2.082
O=[N+]([O-])c1c(O)ccc(C(CC)C)c1,training,-3.8399999
S(C)c1c(C)cc(OC(=O)NC)cc1,training,-3.9449999
OCC1C(O)C(O)C2(O1)OCC1(C(O)C(O)C(CO)O1)OC2,training,-0.006
S(=O)(=O)(Nc1sc(CC(C)C)nn1)c1ccc(N)cc1,training,-3.823
O=C(O)C(C(=O)O)CCCCCCCCC,training,-3.302
Clc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,training,-3.5680001000000003
O=C(O)C(O)(CC)CC,training,-0.70599997
O=C(O)C(N)C(O)C(O)C(O)CO,training,-0.85900003
N(CCc1ccccc1)Cc1ccccc1,training,-2.7230000000000003
O=C(Nc1ccc(CC)cc1)C,training,-2.145
S=P(OP(=S)(OCC)OCC)(OCC)OCC,training,-4.0310001
Clc1ccc(C(C(=O)C2C(=O)c3c(C2=O)cccc3)c2ccccc2)cc1,training,-3.5739999
Cc1c2c(c3c(c1)cccc3)ccc1c2cccc1,training,-6.5920000000000005
C(C)c1c2c(c3c(cc2)cccc3)cc2c1cccc2,training,-6.796
S(=O)(=O)(N)c1cc(S(=O)(=O)N)ccc1,training,-2.1689999
[O-][n+]1cc(C)cc(C)c1,training,0.91000003
NCc1ncccc1,training,0.96600002
S(P(=O)(OCC)OCC)CC(=O)NC(C#N)(C)C,training,-0.62400001
Clc1nc(-c2ccccc2)nc(Cl)c1,training,-4.954
C(CCC1CCCC1)CC,training,-6.086
Clc1ccc(NC(=O)N(C(C#C)C)C)cc1,training,-3.897000100000001
OCCN(CCO)c1cc(C)c(N=Nc2ccccc2)cc1,training,-4.1259999
S=P1(OC)Oc2c(cccc2)CO1,training,-3.5710001000000005
Clc1c2N(CC(=O)O)C(=O)Sc2ccc1,training,-2.609
O=C(NN)CC(=O)NN,training,-0.121
O=C(OC)CCOC,training,0.80299997
O=C1c2c(O)ccc(NC)c2C(=O)c2c(O)ccc(NC)c12,training,-7.166999799999998
c1(-c2occc2)[nH]c2c(n1)cccc2,training,-3.414
O=C(OC(C=O)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)COC(=O)C)C,training,-2.415
Ic1cc2Sc3c(Nc2cc1)cccc3,training,-6.928
ClCCS(=O)(=O)CCS(=O)(=O)CCCl,training,-1.4480000000000002
O=C1C(=O)Nc2c(ncnc2)N1,training,-2.6930001
Clc1c(O)ccc(C(=O)OC)c1,training,-2.8729999
O=C(O)C(C(=O)O)CCCCCC,training,-1.6569999
Clc1c(OCC(=O)O)c(Cl)ccc1Cl,training,-2.6199999
O=[N+](OCC(=O)OC)[O-],training,-0.74299997
ClCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],training,-0.259
O=C(OC)CCOCCCC,training,-1.291
S(CC)c1nc(NC(C)C)nc(NC(C)C)n1,training,-4.2030001
O=C/C=C/C,training,0.412
S(=O)(=O)(NC1C(O)C(O)C(CO)OC1O)c1ccc(NC(=O)C)cc1,training,-1.099
O=[N+]([O-])c1c2c(nccc2)c2ncccc2c1,training,-3.9159999
O=C1C(CC)=CNC(=O)N1,training,-1.942
O=C(O)C(NC)CC(=O)O,training,-0.75400001
Nc1ncnc2n(Cc3ccccc3)cnc12,training,-2.7090001
O=C(O)c1c(C(=O)Cc2c(C(=O)O)cccc2)cccc1,training,-2.7909999
O=[N+]([O-])c1c(C(=O)O)cc(C(=O)O)cc1,training,-1.339
O=[N+]([O-])c1oc(/C=N/N2C(=O)OCCC2)cc1,training,-3.4760001000000003
O[C@@H]1C(CC)C2C3[C@H](O)C45c6c(N(C)C4C(N1C3C5)C2)cccc6,training,-2.8239999
O=C(O)C(C(=O)O)CCCCCCCCCC,training,-3.99
OCc1c(O)ccc(C)c1,training,-0.31400001
O=C(OCC)c1c(C)c(CC)c(C=O)[nH]1,training,-2.7190001
FC(F)(F)c1cc(Nc2c(C(=O)O)cccn2)ccc1,training,-4.1719998999999985
O=C(CC1NCCCC1)C,training,-0.45100001
O=C(O)C(=C(C)C)C,training,-0.36700001
Nc1n[nH]nn1,training,-0.83499998
Oc1c(C(C)C)cc(C)cc1,training,-1.957
O=C(O)C/C=C/CC(=O)O,training,-1.388
O/N=C(/C(=N/O)/CC)\CC,training,-2.552
P(=O)(N1CCOCC1)(N1CCOCC1)N1CCOCC1,training,0.29800001
O=C(O)C(CCC(C(=O)O)C)C,training,-0.41499999
Clc1c(N=Nc2ccc([N+](=O)[O-])cc2)ccc(N(CCO)CCO)c1,training,-5.9590001
O=NN(CCCC)CC,training,-1.035
O=C1NC=NC=C1,training,0.58600003
O=C1N(c2ccccc2)N=C(C)CC1,training,-1.55
O=C(C)C1(C)OC1,training,0.38
O=C(O)C(O)c1ccc(C(C)C)cc1,training,-2.0120001
S(=O)(=O)(C(S(=O)(=O)C)S(=O)(=O)C)C,training,-3.2679999
BrC1=C(O)C(=O)C=CC(Br)=C1,training,-3.503
O=C(O)CCC(=O)c1c2c(ccc1)cccc2,training,-3.483
S(C)c1nc(NC(C)C)nc([N-][N+]#N)n1,training,-3.612
O=C1C(C)(C)C2CC1(C)CC2,training,-1.85
P(=O)(N)(N)c1ccccc1,training,-1.148
O=C(O)c1c(C(=O)Nc2ccccc2)cccc1,training,-4.080999899999999
O=C(Nc1ccccc1)CO,training,-0.447
O=C1OC(CC)(CC)c2c1cccc2,training,-2.8640001
Clc1c([N+](=O)[O-])c(C(=O)O)ccc1,training,-2.632
N#C/C=C/C,training,-0.42899999
O=C(N)C1OC(=O)c2c1cccc2,training,-2.1340001
P(=O)(Oc1cc2c(cc1)cccc2)(Oc1cc2c(cc1)cccc2)O,training,-2.9419999
OC(C=C)C(C)C,training,-0.51499999
Brc1c(Cl)cc(OP(=S)(OCC)OCC)c(Cl)c1,training,-5.9520000999999985
O=C1N(CCCCCC)CCC1,training,-1.101
O=C(Oc1cc(NC(=O)N(C)C)ccc1)NC(C)(C)C,training,-2.934
P(=O)(Oc1ccccc1)(N1CCOCC1)N1CCOCC1,training,0.39199999
O=[N+]([O-])c1c(O)cccc1C,training,-1.64
ClCC(=O)NC(=O)CCl,training,-2.23
S(N(C1CCCCC1)C1CCCCC1)c1sc2c(n1)cccc2,training,-6.788000099999999
O=C(Oc1c(C(=O)Oc2ccc(NC(=O)C)cc2)cccc1)C,training,-4.1950002
N#CC(N(CC)CC)c1ccccc1,training,-0.97399998
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2C(Cl)C(Cl)C1,training,-6.863999799999998
O=[N+]([O-])Cc1nc2c(cc1)cccc2,training,-2.0539999
S(=O)(=O)(Nc1ccccc1)c1cc([N+](=O)[O-])c(Nc2ccccc2)cc1,training,-6.2690001
SC(C(=O)O)CCC(S)C(=O)O,training,-2.4760001
S=C(SCC)NC(C(=O)O)CC(=O)O,training,-1.386
O=C(O)C1C(O)C(O)C(O)C(OC)O1,training,0.014
O=C(OC)C1C(O)C(O)C(O)C(OC)O1,training,-0.264
Clc1cc(C)c(NC(=O)C)cc1,training,-2.3099999
O=C1C(CCCC)=C(C)NC(N(C)C)=N1,training,-2.2420001
S(=O)(=O)(OCC(C(=O)OC1CC2N(C)C(C1)CC2)c1ccccc1)O,training,-1.568
O=C(Nc1ccccc1)C1=C(C)OCCS1,training,-3.204
O=C(O)CC1CCCCC1,training,-1.693
O=C(NCCCCCCCCCCCCCCCC)C(O)C,training,-3.651
O=C(NCCCCC)C(O)C,training,-0.382
O(c1ccccc1)C1C(O)C(O)C(O)C(C(O)CO)O1,training,-1.554
O=C(OCCCCCCCCCC)c1cnccc1,training,-3.1900001
O=C(O)C(NC=O)CC(C)C,training,-0.73199999
O[C@@H]([C@@H](O)C)C,training,1.045
S(=O)(=O)(NS(=O)(=O)C)C,training,0.039999999
S=P(NN)(NN)c1ccccc1,training,-1.425
O=C(O)COc1cc(C)cc(C)c1,training,-2.3529999
Clc1cc2c(oc3c2cc(Cl)cc3)cc1,training,-7.214000200000001
O=C(NCCCCCC)C(O)C,training,-0.949
O=C(OCCCC)C(OC(=O)C)C,training,-0.75400001
O=C1N(C)C(=O)c2n(C)c(CC)nc2N1C,training,-1.569
O=C(O)CC1C(=O)NC(=O)N1,training,-1.15
O=[N+]([O-])c1cc(O)c(C)cc1,training,-2.1849999
S(C(=O)N)CC(=O)Nc1ccccc1,training,-1.3230000000000002
S(=O)(=O)(Nc1nnc(C)cc1)c1ccc(N)cc1,training,-2.6370001
S(=O)(=O)(O)NC=1C(=O)NC(=O)NC=1,training,-1.766
O=C1C(=O)C=C(N)c2c1cccc2,training,-3.841000100000001
O=C(O)C(N(CCC#N)CCC#N)C,training,-0.177
O=C(O)C(N(CCC#N)CCC#N)CCC(=O)O,training,-0.227
S(CCC(N(CCC#N)CCC#N)C(=O)O)C,training,-1.3279999
O=C1Nc2c(OC1)cccc2,training,-2.572
O=C(O)/C(=C/C(=O)O)/CCC,training,-1.154
O=C(OCC)N1CCN(C(=O)OCC)CC1,training,-0.72899997
Oc1c(C(CC)C)cccc1C(CC)C,training,-5.059
O=C(O)CCCCCc1ccccc1,training,-2.6029999
O=C(O)C1=C(C)C(C)(C)CC1,training,-2.8870001
Clc1c(Cl)cc(Cl)c(OP(=S)(OC)OC)n1,training,-4.8309999
FC12C3(C)C(=CC(=O)C=C3)CCC1C1C(C)(C3(C(=O)COC(=O)CC(C)(C)C)OC(C)(C)OC3C1)CC2O,training,-5.1240001
O=CCn1c2C(=O)N(C)C(=O)N(C)c2nc1,training,-1.268
O=C1C(CC)NC(=O)C(CC)N1,training,-1.712
O=C(Nc1ccccc1)C1NC(=O)CC1,training,-1.3279999
O=C(O)CNC(=O)c1occc1,training,-0.727
O=[N+]([O-])C1(C)COC(CCC)OC1,training,-1.8
O=C(O)C(CC(=O)O)(CC)CC,training,-0.79500002
O=C(O)C(O)C(O)c1ccccc1,training,-0.30599999
O=C(O)C(=O)CC(=O)C,training,0.29100001
S(=O)(=O)(Nc1ncnc2nc[nH]c12)c1ccc(N)cc1,training,-4.349
ON(N=Nc1ccccc1)C,training,-1.526
O=C(/C=C(/NC1C(N/C(=C/C(=O)C)/C)CCCC1)\C)C,training,-1.699
O=C(O)C(N)Cc1cc(O)c(O)cc1,training,-1.596
ClCC[SH0](=O)CCCl,training,-1.164
O=C(OC)[C@H]1[C@@H](C(=O)OC)C2C=CC1C2,training,-1.209
[SH0](=O)(CSP(=S)(OC(C)C)OC(C)C)CC,training,-2.3069999
O=C1NCCCCCC(=O)NCCCCCC(=O)NCCCCCC(=O)NCCCCC1,training,-2.8110001
O=C1C(=C(O)c2c(O1)cccc2)C1c2c(cccc2)CCC1,training,-4.8639998
SCCOC(=O)C,training,-1.5
O=C(O)C(NC=O)C,training,0.011
ClC=1C(=O)N(C(C)(C)C)C(=O)NC=1C,training,-2.4849999
OC(CCCCC)CCC,training,-2.5860000000000003
O=C(N/N=C/C(O)C(O)C(O)CO)N,training,-0.12899999
O=[N+]([O-])c1c(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2)c([N+](=O)[O-])cc([N+](=O)[O-])c1,training,-3.5969999
Nc1nc(N)nc(CCC)n1,training,-0.91600001
O([C@@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO)[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O1,training,-0.81699997
C(=C)(C)[C@H]1CC=C(C)CC1,training,-3.994
OC(CCC)C,training,-0.29600000000000004
O(C)c1c(OC)ccc2C(C3N(C)CCc4c3c(OC)c3OCOc3c4)OC(=O)c12,training,-3.973
O=[N+]([O-])N(CC)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],training,-3.701
N(=Nc1ccc(N)cc1)c1c2c(c(N)cc1)cccc2,training,-6.5209999000000005
O=[N+]([O-])c1ccc(N=Nc2c(C)cc(N(CCO)CCC#N)cc2)cc1,training,-6.722000099999999
O=C(O)c1c(C(=O)c2c(O)cccc2)cccc1,training,-2.3429999
ClC(Cl)(Cl)C(O)CC,training,-0.94800001
O(C)C1N2C(C(O)c3c4c(ncc3)cccc4)CC(C(C=C)C2)C1,training,-0.90200001
O=C1NCCCCCCCC1,training,-1.074
O[C@H](CCCCCC)C,training,-2.007
O=C(OCCOc1ccccc1)C,training,-1.977
